middleschool,variable.x,est,se,pct,pctse
Hilsman,drugs3,765.8686752,153.7492125,0.062348267,0.012471435
BHL,drugsell0,5898.535239,210.3034791,0.810745474,0.024594978
Clarke,drugsell0,11215.15959,345.8682877,0.83028348,0.021312273
Coile,drugsell0,3761.032479,165.3395594,0.705604601,0.027529799
Hilsman,drugsell0,9214.037001,320.4447017,0.743131536,0.023485493
BHL,drugsell1,727.591322,138.9108867,0.100006416,0.01900059
Clarke,drugsell1,1170.988891,230.0176575,0.08669094,0.016980381
Coile,drugsell1,734.136308,118.3528627,0.137730785,0.022032852
Hilsman,drugsell1,1550.168045,229.1322788,0.125024325,0.018325339
BHL,drugsell2,347.382533,96.94130652,0.047747247,0.013287221
Clarke,drugsell2,374.566455,109.2246446,0.027729997,0.00808586
Coile,drugsell2,381.6152024,88.65785086,0.071594554,0.016573316
Hilsman,drugsell2,866.5290459,182.1085017,0.069887397,0.014630297
BHL,drugsell3,301.937308,89.41601409,0.041500863,0.012258055
Clarke,drugsell3,746.9121044,164.5051283,0.055295582,0.012163157
Coile,drugsell3,453.4427058,74.54745378,0.08507006,0.013960413
Hilsman,drugsell3,768.1973954,153.6788036,0.061956742,0.012344328
BHL,robbery0,5731.793677,218.2875408,0.787687648,0.025799432
Clarke,robbery0,10822.80592,366.7470797,0.805804503,0.023396509
Coile,robbery0,3830.683921,164.1145876,0.722347373,0.027212177
Hilsman,robbery0,9556.272277,315.1499202,0.773585282,0.022559514
BHL,robbery1,1029.586548,162.0587756,0.141490195,0.022109501
Clarke,robbery1,1424.940957,244.6439611,0.10609299,0.018141356
Coile,robbery1,782.0626686,125.43331,0.147472599,0.023378084
Hilsman,robbery1,1580.771536,226.830234,0.12796429,0.018244716
BHL,robbery2,284.169888,89.19912221,0.039051844,0.012243447
Clarke,robbery2,622.7456606,164.4448774,0.046366096,0.01222809
Coile,robbery2,341.6348728,78.12039089,0.064421669,0.014686566
Hilsman,robbery2,572.9195977,142.1861097,0.046378144,0.011477401
BHL,robbery3,231.184123,77.28537485,0.031770313,0.010599503
Clarke,robbery3,560.5641074,157.2665566,0.041736412,0.011694479
Coile,robbery3,348.723479,60.30094294,0.065758359,0.011368889
Hilsman,robbery3,643.2605999,147.6654785,0.052072285,0.011899791
BHL,theft0,3690.753369,240.2167928,0.508490514,0.031608104
Clarke,theft0,6890.043472,436.4089121,0.511489093,0.030924884
Coile,theft0,2690.531505,173.4066965,0.504089877,0.030890958
Hilsman,theft0,6423.155353,361.2444666,0.516212093,0.027960601
BHL,theft1,2550.010674,226.659744,0.351325626,0.03036427
Clarke,theft1,4417.165757,395.0800451,0.327912606,0.028864031
Coile,theft1,1579.209954,158.0617405,0.295876019,0.028823203
Hilsman,theft1,4032.995163,333.4820681,0.324121208,0.026357934
BHL,theft2,574.667217,121.870205,0.079174304,0.016729778
Clarke,theft2,1460.419836,256.8929996,0.10841569,0.019002519
Coile,theft2,585.2063712,101.9131793,0.109642503,0.01899578
Hilsman,theft2,1186.965806,203.6531123,0.095393318,0.016302014
BHL,theft3,442.822857,104.4977682,0.061009555,0.014349301
Clarke,theft3,702.928882,158.5710383,0.052182611,0.011758964
Coile,theft3,482.4565294,71.74844003,0.090391602,0.013439347
Hilsman,theft3,799.7447417,160.3996035,0.06427338,0.012838045
BHL,phys_assault0,6063.240331,203.883851,0.84634926,0.022698132
Clarke,phys_assault0,10992.94958,356.3085528,0.826097659,0.021755639
Coile,phys_assault0,4109.486997,155.6001414,0.779282406,0.024296415
Hilsman,phys_assault0,9677.714804,308.2442019,0.789348133,0.021849295
BHL,phys_assault1,780.347406,143.1802476,0.108926319,0.019806495
Clarke,phys_assault1,1248.211192,226.521418,0.093800516,0.016953813
Coile,phys_assault1,765.0031548,118.3479104,0.14506762,0.022243104
Hilsman,phys_assault1,1831.991593,244.9917757,0.149423616,0.019744656
BHL,phys_assault2,170.745097,64.91715553,0.023833788,0.009050681
Clarke,phys_assault2,685.8787828,166.9575327,0.051542387,0.012531262
Coile,phys_assault2,157.0549342,47.80158459,0.029782342,0.00905452
Hilsman,phys_assault2,286.2601553,94.37421781,0.023348375,0.007688796
BHL,phys_assault3,149.660351,65.05924341,0.020890633,0.009069204
Clarke,phys_assault3,380.0427952,117.0003531,0.028559438,0.008783722
Coile,phys_assault3,241.8794978,48.7415713,0.045867632,0.009238686
Hilsman,phys_assault3,464.4219898,121.2278748,0.037879875,0.009857278
BHL,sex_assault0,6246.89158,198.3427108,0.874117696,0.021018303
Clarke,sex_assault0,11058.81706,356.0174251,0.823930264,0.022029609
Coile,sex_assault0,4239.783385,155.7561565,0.804025753,0.024471812
Hilsman,sex_assault0,9816.924402,310.948792,0.799712954,0.021893232
BHL,sex_assault1,538.699744,120.8989108,0.075379406,0.016827026
Clarke,sex_assault1,1240.369155,225.5173981,0.09241293,0.016734285
Coile,sex_assault1,580.363873,109.8538004,0.110059278,0.020685311
Hilsman,sex_assault1,1615.111312,235.5341775,0.131571293,0.01902063
BHL,sex_assault2,197.205204,73.52635008,0.027594613,0.010273243
Clarke,sex_assault2,821.9473432,182.7899757,0.061238674,0.013601002
Coile,sex_assault2,255.8110036,71.10250834,0.04851159,0.013444256
Hilsman,sex_assault2,355.5994063,103.8276281,0.02896808,0.008452703
BHL,sex_assault3,163.714304,67.28889857,0.022908285,0.009401426
Clarke,sex_assault3,300.8968516,110.1081341,0.022418132,0.008196685
Coile,sex_assault3,197.2352524,44.54766235,0.037403378,0.008441811
Hilsman,sex_assault3,487.9249424,129.9606763,0.039747673,0.010550401
BHL,homeless0,5590.509871,222.0644609,0.774970511,0.026637232
Clarke,homeless0,9483.43289,383.5910524,0.709826855,0.025151099
Coile,homeless0,3397.460911,170.393694,0.647516264,0.029671083
Hilsman,homeless0,8715.527028,333.0851215,0.700464091,0.024756124
BHL,homeless1,713.686749,140.2410146,0.098933049,0.019318563
Clarke,homeless1,1641.542321,248.8622011,0.122868041,0.018533563
Coile,homeless1,603.2468188,105.0123658,0.114971779,0.01987472
Hilsman,homeless1,1646.38663,237.1086782,0.132319561,0.018928381
BHL,homeless2,460.621352,112.9436864,0.063852488,0.015608718
Clarke,homeless2,1236.621105,224.5254033,0.092560034,0.016744039
Coile,homeless2,476.8855138,100.8430038,0.090888794,0.019089707
Hilsman,homeless2,936.2238964,182.2187486,0.075244012,0.01460539
BHL,homeless3,449.017645,107.911988,0.062243953,0.014916413
Clarke,homeless3,998.6095228,174.83086,0.07474507,0.013070402
Coile,homeless3,769.3188436,119.9008192,0.146623163,0.022574429
Hilsman,homeless3,1144.366123,188.3679015,0.091972336,0.015032642
BHL,eviction_neighborhood0,5796.456333,212.5926991,0.81597579,0.024436898
Clarke,eviction_neighborhood0,10923.89807,352.1177436,0.818451456,0.021442252
Coile,eviction_neighborhood0,3897.623068,160.2627998,0.748191051,0.025491342
Hilsman,eviction_neighborhood0,9355.650114,319.0876301,0.763295687,0.022785021
BHL,eviction_neighborhood1,841.603227,147.3409314,0.11847374,0.020552461
Clarke,eviction_neighborhood1,1643.243387,258.3550841,0.123116761,0.019258332
Coile,eviction_neighborhood1,675.5017988,114.9155365,0.129669902,0.021835758
Hilsman,eviction_neighborhood1,1911.55006,246.1784272,0.155956871,0.019873337
BHL,eviction_neighborhood2,364.661934,98.08258357,0.051334003,0.013744883
Clarke,eviction_neighborhood2,401.9623422,88.7572199,0.030116233,0.006656051
Coile,eviction_neighborhood2,383.9882934,73.47833695,0.073710721,0.01406941
Hilsman,eviction_neighborhood2,363.2137674,100.1371061,0.029633376,0.008165049
BHL,eviction_neighborhood3,100.989678,52.16759359,0.014216467,0.007340718
Clarke,eviction_neighborhood3,377.9285572,120.2194885,0.02831555,0.00899866
Coile,eviction_neighborhood3,252.2823026,48.61838796,0.048428326,0.009333756
Hilsman,eviction_neighborhood3,626.5007468,145.570398,0.051114066,0.011832254
BHL,litter0,5188.970216,229.920969,0.716647743,0.028575695
Clarke,litter0,9114.403326,420.2898391,0.680844452,0.028990927
Coile,litter0,3161.468263,173.3333591,0.589508671,0.030176969
Hilsman,litter0,8376.439659,348.8621651,0.675617886,0.026215774
BHL,litter1,1286.604956,177.4314254,0.177692779,0.024223339
Clarke,litter1,2855.434409,353.1293661,0.213300488,0.026056022
Coile,litter1,1158.766431,140.8013179,0.216071395,0.025880145
Hilsman,litter1,2142.9057,267.1558203,0.17284019,0.021382046
BHL,litter2,372.856853,102.2780071,0.051495193,0.014069601
Clarke,litter2,903.56595,204.1755316,0.06749623,0.015215994
Coile,litter2,491.6753606,96.37469174,0.0916811,0.017879819
Hilsman,litter2,1316.697845,218.307004,0.106200803,0.017501786
BHL,litter3,392.182726,105.049246,0.054164286,0.014478622
Clarke,litter3,513.5062102,140.1604704,0.038358831,0.010458432
Coile,litter3,550.9767304,93.67558344,0.102738833,0.017387434
Hilsman,litter3,562.1478959,132.9904726,0.045341122,0.010693997
BHL,abandoned0,5752.560051,217.5370151,0.80836489,0.025481357
Clarke,abandoned0,10834.63104,374.2571531,0.815444483,0.023321758
Coile,abandoned0,4114.233006,159.8294209,0.789895065,0.025197873
Hilsman,abandoned0,10322.02358,292.7424836,0.833430797,0.019992706
BHL,abandoned1,833.688135,149.8652041,0.117152053,0.020847436
Clarke,abandoned1,1363.379542,238.3903818,0.102611738,0.017870747
Coile,abandoned1,537.8177036,100.2481046,0.103256075,0.019120472
Hilsman,abandoned1,1243.332348,206.0427668,0.100390341,0.016533759
BHL,abandoned2,356.191295,98.40804433,0.050052939,0.013793111
Clarke,abandoned2,487.6160606,154.4103431,0.036699342,0.011603432
Coile,abandoned2,334.6825762,84.73325667,0.06425599,0.016196584
Hilsman,abandoned2,361.9455221,111.7914771,0.029224555,0.00901233
BHL,abandoned3,173.851838,71.11790984,0.024430118,0.009985686
Clarke,abandoned3,601.1528546,168.0477055,0.045244437,0.012623878
Coile,abandoned3,221.8484438,54.86613686,0.04259287,0.010511908
Hilsman,abandoned3,457.6783482,123.3399655,0.036954307,0.009932883
BHL,vandalism0,5880.883894,210.2236111,0.815594103,0.024208971
Clarke,vandalism0,11131.36063,357.0254566,0.829904754,0.021900869
Coile,vandalism0,3942.247879,163.5731144,0.755338734,0.026721976
Hilsman,vandalism0,9948.676344,310.3734363,0.80275187,0.021756224
BHL,vandalism1,908.244272,150.2535185,0.125960431,0.020629254
Clarke,vandalism1,1685.820652,267.2432623,0.125687292,0.019832086
Coile,vandalism1,825.59828,126.6644787,0.158185477,0.023921922
Hilsman,vandalism1,1604.198007,230.8295607,0.129441637,0.018507317
BHL,vandalism2,208.98119,68.73712623,0.028982689,0.009525882
Clarke,vandalism2,339.3277104,98.66126877,0.025298765,0.007357656
Coile,vandalism2,225.474358,61.78974242,0.043201118,0.011815456
Hilsman,vandalism2,518.4113032,136.454474,0.041830252,0.010984544
BHL,vandalism3,212.442895,80.80385886,0.029462777,0.011187885
Clarke,vandalism3,256.308052,107.9895766,0.019109189,0.008045239
Coile,vandalism3,225.8582466,54.57777353,0.043274672,0.010442778
Hilsman,vandalism3,321.929132,103.9794336,0.025976241,0.008378595
BHL,graffiti0,6121.190805,203.1321536,0.844824578,0.02252461
Clarke,graffiti0,11645.28239,340.5653101,0.87878205,0.019134994
Coile,graffiti0,4255.018056,154.2781537,0.816745088,0.023444602
Hilsman,graffiti0,10728.94363,280.753065,0.868475703,0.018316719
BHL,graffiti1,765.312667,140.4194415,0.105625682,0.019240963
Clarke,graffiti1,1123.207181,223.1638009,0.084760015,0.01678115
Coile,graffiti1,619.1188876,110.1274071,0.118839052,0.020952876
Hilsman,graffiti1,1042.68825,190.5853732,0.084402476,0.015351948
BHL,graffiti2,210.466975,70.91016642,0.029047889,0.009773038
Clarke,graffiti2,258.0460524,87.65755286,0.019472799,0.006615308
Coile,graffiti2,164.0242798,54.88803121,0.031484244,0.01051895
Hilsman,graffiti2,327.4707649,108.0992278,0.026507773,0.008734989
BHL,graffiti3,148.54651,67.14400193,0.020501851,0.009258099
Clarke,graffiti3,225.0805084,102.7573257,0.016985136,0.007747487
Coile,graffiti3,171.5646968,38.56412294,0.032931617,0.007400054
Hilsman,graffiti3,254.661072,92.48701133,0.020614047,0.00747882
BHL,childabuse0,5863.752159,211.5328642,0.826687945,0.02402549
Clarke,childabuse0,11160.94266,358.9570118,0.836758386,0.022049079
Coile,childabuse0,4235.921858,154.5774252,0.807992826,0.023347903
Hilsman,childabuse0,9878.908935,309.0719707,0.802992143,0.021475954
BHL,childabuse1,920.490781,152.9581991,0.129773328,0.021353471
Clarke,childabuse1,1167.544621,234.4564039,0.087533176,0.017513156
Coile,childabuse1,636.2385834,104.8485784,0.121361118,0.019865021
Hilsman,childabuse1,1593.392419,227.8496697,0.129516488,0.018385516
BHL,childabuse2,146.251563,62.54777357,0.020618949,0.008806053
Clarke,childabuse2,795.9462646,175.3470363,0.059673697,0.01311988
Coile,childabuse2,170.9685612,55.43574059,0.032611879,0.010558054
Hilsman,childabuse2,493.7927266,129.6941909,0.040137194,0.01052006
BHL,childabuse3,162.571504,67.28000232,0.022919779,0.009470363
Clarke,childabuse3,213.8763448,97.08937373,0.016034741,0.00727438
Coile,childabuse3,199.3950942,53.17371853,0.038034178,0.010127376
Hilsman,childabuse3,336.528085,108.2461013,0.027354175,0.008780092
BHL,domviolence0,5676.322408,219.3793993,0.795806983,0.025802968
Clarke,domviolence0,10625.40592,375.61707,0.798158388,0.02392477
Coile,domviolence0,3833.814761,165.5826544,0.732386512,0.027062942
Hilsman,domviolence0,9419.699552,322.9638299,0.768005267,0.023001644
BHL,domviolence1,1129.017257,169.4997587,0.158285551,0.023495826
Clarke,domviolence1,1536.651761,264.725959,0.115430083,0.019776396
Coile,domviolence1,979.2333272,132.8477021,0.187066232,0.025015742
Hilsman,domviolence1,1807.024752,244.02982,0.14733002,0.01974346
BHL,domviolence2,159.162716,64.80517904,0.022314237,0.009074177
Clarke,domviolence2,721.1389054,166.879162,0.054170454,0.01251626
Coile,domviolence2,182.7809902,46.43122529,0.034917267,0.008871253
Hilsman,domviolence2,626.1679465,144.7327446,0.051052614,0.011763111
BHL,domviolence3,168.285504,67.32043036,0.02359323,0.009423852
Clarke,domviolence3,429.206161,128.418347,0.032241074,0.009637483
Coile,domviolence3,238.858753,57.96211321,0.04562999,0.011056647
Hilsman,domviolence3,412.2574257,113.1096846,0.033612099,0.009199948
BHL,home_safe0,47.701866,34.91205569,0.006361281,0.004653509
Clarke,home_safe0,106.3409082,64.44399474,0.007737558,0.004688737
Coile,home_safe0,61.3240974,23.9395755,0.011125328,0.004343989
Hilsman,home_safe0,58.0964442,47.34652233,0.004585254,0.00373711
BHL,home_safe1,7259.288475,141.2952061,0.968062138,0.010204447
Clarke,home_safe1,13375.93349,240.2885865,0.97325729,0.009605856
Coile,home_safe1,5303.635703,106.0663918,0.962177793,0.010317218
Hilsman,home_safe1,12361.38481,195.2920061,0.975620708,0.00835666
BHL,home_safe9,191.793251,68.96332216,0.025576582,0.009183555
Clarke,home_safe9,261.1967506,116.0249033,0.019005151,0.008438453
Coile,home_safe9,147.1562972,52.07661106,0.026696879,0.00943875
Hilsman,home_safe9,250.7959442,94.84158261,0.019794038,0.00747676
BHL,street_safe0,248.637517,76.72370338,0.033157047,0.010211603
Clarke,street_safe0,453.165361,129.1843613,0.032993903,0.009400387
Coile,street_safe0,330.1929666,72.5406239,0.059984804,0.01314965
Hilsman,street_safe0,571.3312029,137.7903841,0.045112596,0.010847559
BHL,street_safe1,6759.633331,170.1359466,0.901430645,0.017044029
Clarke,street_safe1,12646.22819,277.3648479,0.920742109,0.014441729
Coile,street_safe1,4649.930583,140.6098241,0.844733839,0.021141172
Hilsman,street_safe1,11298.00755,249.4107777,0.892096299,0.016202906
BHL,street_safe9,490.512744,106.6791279,0.065412308,0.014201551
Clarke,street_safe9,635.4275968,155.6375413,0.046263988,0.011322928
Coile,street_safe9,524.48674,97.86024836,0.095281357,0.017712557
Hilsman,street_safe9,795.2217505,167.365771,0.062791105,0.013162403
BHL,park_safe0,537.573924,119.9255886,0.073113927,0.016255206
Clarke,park_safe0,810.8342458,187.3539379,0.059227209,0.013664719
Coile,park_safe0,412.134695,84.66326671,0.075953025,0.01554835
Hilsman,park_safe0,1011.178427,196.6566446,0.080095076,0.015522864
BHL,park_safe1,4969.890314,235.842018,0.675940892,0.029326731
Clarke,park_safe1,9521.602068,414.5447836,0.695503321,0.028321832
Coile,park_safe1,3584.080201,169.3316828,0.66051642,0.02861189
Hilsman,park_safe1,8683.997826,347.2462301,0.687856317,0.025991534
BHL,park_safe9,1845.087403,202.023599,0.250945181,0.027139484
Clarke,park_safe9,3357.796035,369.6459856,0.24526947,0.02675916
Coile,park_safe9,1429.963913,146.4162589,0.263530555,0.026608046
Hilsman,park_safe9,2929.550179,300.3333135,0.232048607,0.02357398
BHL,dt_safe0,972.611835,153.0046402,0.132012489,0.020633768
Clarke,dt_safe0,1633.622032,287.7933591,0.119344542,0.020936375
Coile,dt_safe0,797.6168554,114.8716691,0.145909823,0.020889354
Hilsman,dt_safe0,1327.790682,217.0334736,0.105263599,0.017137276
BHL,dt_safe1,4619.009508,236.4882162,0.626937613,0.02974806
Clarke,dt_safe1,9080.899109,429.4405193,0.663406665,0.029687352
Coile,dt_safe1,3117.994157,172.3326257,0.570381596,0.029857169
Hilsman,dt_safe1,7989.810013,358.0294784,0.633410195,0.026982475
BHL,dt_safe9,1775.953058,197.3022181,0.241049898,0.026482002
Clarke,dt_safe9,2973.763263,352.2058632,0.217248793,0.025539465
Coile,dt_safe9,1550.894533,152.7654745,0.283708581,0.027529217
Hilsman,dt_safe9,3296.357964,313.2313137,0.261326206,0.024576276
BHL,neigh_crime0,401.854083,106.8898683,0.054501269,0.014459816
Clarke,neigh_crime0,771.5242758,198.9521341,0.056661371,0.014585266
Coile,neigh_crime0,199.7732812,55.43080141,0.036653891,0.010157529
Hilsman,neigh_crime0,500.32297,125.5498681,0.039730057,0.009958013
BHL,neigh_crime1,6302.382461,196.3631329,0.854757624,0.021534632
Clarke,neigh_crime1,11768.17231,331.6088391,0.864264154,0.020178289
Coile,neigh_crime1,4230.227311,154.419003,0.776151294,0.02461648
Hilsman,neigh_crime1,10369.68113,295.189805,0.823444158,0.020603536
BHL,neigh_crime2,669.061204,124.6738653,0.090741108,0.016851134
Clarke,neigh_crime2,1076.710215,203.4492102,0.079074475,0.014918118
Coile,neigh_crime2,1020.260647,128.9336344,0.187194815,0.023452277
Hilsman,neigh_crime2,1723.055225,238.4176223,0.136825785,0.018812991
BHL,accpd_contact0,4701.294086,232.8172215,0.636805116,0.029094561
Clarke,accpd_contact0,9069.449705,429.6270817,0.663312086,0.02975711
Coile,accpd_contact0,3693.737897,170.2999525,0.669238562,0.028975355
Hilsman,accpd_contact0,8412.313606,352.5726653,0.662300852,0.026360756
BHL,accpd_contact1,2681.332034,218.9274874,0.363194884,0.029094561
Clarke,accpd_contact1,4603.525498,412.9524294,0.336687914,0.02975711
Coile,accpd_contact1,1825.576302,162.8079948,0.330761438,0.028975355
Hilsman,accpd_contact1,4289.336387,339.1492375,0.337699148,0.026360756
BHL,accpd_satisfy0,0,0,0,0
Clarke,accpd_satisfy0,183.8509126,107.2580468,0.039556526,0.022703506
Coile,accpd_satisfy0,37.5432174,22.56077993,0.020350696,0.012180742
Hilsman,accpd_satisfy0,158.3256271,78.35387448,0.036449371,0.017806695
BHL,accpd_satisfy1,60.125,42.17602651,0.022640368,0.015723991
Clarke,accpd_satisfy1,358.9371558,156.1047417,0.077227286,0.032397802
Coile,accpd_satisfy1,107.831425,41.02851781,0.058451159,0.021947859
Hilsman,accpd_satisfy1,169.7590273,78.74876196,0.039081543,0.017894808
BHL,accpd_satisfy2,299.233586,96.15360247,0.112677894,0.034889145
Clarke,accpd_satisfy2,402.9855514,129.9191093,0.086704538,0.027323854
Coile,accpd_satisfy2,223.8766032,67.83137726,0.121354669,0.035117636
Hilsman,accpd_satisfy2,644.0579848,154.7227228,0.148273585,0.033728937
BHL,accpd_satisfy3,696.971183,133.1342065,0.262447963,0.045908746
Clarke,accpd_satisfy3,1157.158106,224.6874953,0.248968875,0.044275223
Coile,accpd_satisfy3,759.9798748,122.8542075,0.411955089,0.053130345
Hilsman,accpd_satisfy3,1353.398713,218.6250319,0.311576416,0.044059392
BHL,accpd_satisfy4,1599.324993,192.4208867,0.602233775,0.052065438
Clarke,accpd_satisfy4,2544.870567,335.0889643,0.547542775,0.052669539
Coile,accpd_satisfy4,715.5813256,111.5738631,0.387888388,0.051371172
Hilsman,accpd_satisfy4,2018.172236,259.1356826,0.464619086,0.047171431
BHL,accpd_speed0,0,0,0,0
Clarke,accpd_speed0,215.150914,113.8919089,0.04716861,0.024502734
Coile,accpd_speed0,61.547152,39.43162529,0.033747681,0.021308469
Hilsman,accpd_speed0,130.98032,68.29658031,0.030181363,0.015600508
BHL,accpd_speed1,36.107506,24.60273067,0.013917548,0.009460871
Clarke,accpd_speed1,448.4267602,175.9459919,0.098310839,0.036757901
Coile,accpd_speed1,39.4636588,24.16763007,0.021638808,0.013210892
Hilsman,accpd_speed1,170.7145943,80.2125213,0.039337201,0.018257556
BHL,accpd_speed2,438.802342,111.3761782,0.169135271,0.040708494
Clarke,accpd_speed2,340.3855486,119.1322797,0.074624425,0.025628365
Coile,accpd_speed2,289.3467318,73.61437186,0.158655291,0.03824952
Hilsman,accpd_speed2,516.24264,134.1656995,0.11895609,0.029668068
BHL,accpd_speed3,825.21315,147.7874984,0.318076356,0.049976522
Clarke,accpd_speed3,904.4471884,181.7498396,0.198286477,0.037904033
Coile,accpd_speed3,777.2423902,123.8169644,0.426179405,0.053658892
Hilsman,accpd_speed3,1789.709524,250.2731182,0.412396867,0.0470244
BHL,accpd_speed4,1294.263964,177.2368409,0.498870825,0.053892032
Clarke,accpd_speed4,2652.905137,344.486247,0.581609649,0.052546659
Coile,accpd_speed4,656.1446714,106.2517197,0.359778814,0.050400601
Hilsman,accpd_speed4,1732.12771,242.7179893,0.399128479,0.046498137
BHL,accpd_profess0,0,0,0,0
Clarke,accpd_profess0,0,0,0,0
Coile,accpd_profess0,10.140351,10.140351,0.005590169,0.005589112
Hilsman,accpd_profess0,65.49016,48.60698917,0.01534242,0.011336015
BHL,accpd_profess1,34.819672,34.819672,0.013117165,0.013081548
Clarke,accpd_profess1,272.4009142,120.8564213,0.058220556,0.025311287
Coile,accpd_profess1,19.5666008,13.71792353,0.010786669,0.00757056
Hilsman,accpd_profess1,142.4137202,68.76537197,0.033363349,0.015964709
BHL,accpd_profess2,186.782603,71.15607662,0.070364197,0.026276109
Clarke,accpd_profess2,312.0884066,130.7254698,0.066703009,0.027283833
Coile,accpd_profess2,280.959828,73.61206086,0.154887443,0.038361044
Hilsman,accpd_profess2,518.303744,138.4043275,0.121423333,0.031002504
BHL,accpd_profess3,782.558524,141.8156812,0.294803164,0.047776398
Clarke,accpd_profess3,1398.101494,253.3815452,0.298817816,0.048123698
Coile,accpd_profess3,800.2425352,125.6752347,0.441157446,0.053641038
Hilsman,accpd_profess3,1340.288297,218.5011949,0.313990153,0.044674123
BHL,accpd_profess4,1650.351163,194.1749846,0.621715474,0.051079301
Clarke,accpd_profess4,2696.184738,345.9757375,0.576258619,0.052445542
Coile,accpd_profess4,703.0519888,108.652378,0.387578273,0.051072639
Hilsman,accpd_profess4,2202.072007,270.2278876,0.515880746,0.047851938
BHL,accpd_knowledge0,0,0,0,0
Clarke,accpd_knowledge0,49.090908,49.090908,0.010441868,0.010401929
Coile,accpd_knowledge0,10.140351,10.140351,0.005590169,0.005589112
Hilsman,accpd_knowledge0,65.49016,48.60698917,0.015276703,0.011287858
BHL,accpd_knowledge1,35.962472,34.8384206,0.013553512,0.013094514
Clarke,accpd_knowledge1,267.4567526,132.4863117,0.056889314,0.02752008
Coile,accpd_knowledge1,43.5705354,35.17513633,0.024019551,0.019187222
Hilsman,accpd_knowledge1,208.1870842,90.36356185,0.048563209,0.020734534
BHL,accpd_knowledge2,307.436138,95.15678049,0.115866327,0.03476169
Clarke,accpd_knowledge2,414.5659526,145.5591718,0.088180135,0.030054657
Coile,accpd_knowledge2,290.1338716,74.28131385,0.159944907,0.038717096
Hilsman,accpd_knowledge2,556.2334169,140.5391607,0.129750988,0.031248909
BHL,accpd_knowledge3,736.252934,137.0347105,0.277478515,0.045962815
Clarke,accpd_knowledge3,1324.675149,243.6079328,0.281764658,0.046682834
Coile,accpd_knowledge3,714.0943652,119.025566,0.39366571,0.053532609
Hilsman,accpd_knowledge3,1307.126494,217.3894512,0.304909682,0.044367894
BHL,accpd_knowledge4,1573.717618,190.1611381,0.593101646,0.05208083
Clarke,accpd_knowledge4,2645.564335,343.2911343,0.562724024,0.052487743
Coile,accpd_knowledge4,756.0221806,114.3522049,0.416779663,0.052556339
Hilsman,accpd_knowledge4,2149.892943,265.8556649,0.501499417,0.047728636
BHL,accpd_service0,0,0,0,0
Clarke,accpd_service0,175.200913,106.9086812,0.037308282,0.022420186
Coile,accpd_service0,10.140351,10.140351,0.005707166,0.005706355
Hilsman,accpd_service0,109.419737,65.51676985,0.025568731,0.015164206
BHL,accpd_service1,34.819672,34.819672,0.013117165,0.013081548
Clarke,accpd_service1,269.5200092,133.5256631,0.057393129,0.027761631
Coile,accpd_service1,57.0832248,29.90858487,0.032127433,0.016713522
Hilsman,accpd_service1,163.3019402,77.48672357,0.038159692,0.017889664
BHL,accpd_service2,352.666432,100.4856858,0.132855469,0.036325468
Clarke,accpd_service2,312.4151476,113.2443968,0.066527464,0.023747295
Coile,accpd_service2,252.6172476,69.76599339,0.142177388,0.037354775
Hilsman,accpd_service2,591.2065581,147.2095001,0.138150595,0.032691505
BHL,accpd_service3,755.730819,141.5632605,0.284696709,0.047433213
Clarke,accpd_service3,1248.431488,229.4251955,0.265848125,0.044700366
Coile,accpd_service3,745.5775148,122.570946,0.419624014,0.054670247
Hilsman,accpd_service3,1284.92532,214.4405975,0.300255798,0.044080271
BHL,accpd_service4,1511.295039,186.6029289,0.569330657,0.052666922
Clarke,accpd_service4,2690.46514,349.6429296,0.572923,0.052087435
Coile,accpd_service4,711.3567988,111.9382427,0.400363999,0.052983466
Hilsman,accpd_service4,2130.581942,265.7203662,0.497865184,0.047801773
BHL,accpd_respect0,77.921379,45.92953279,0.010933826,0.006434398
Clarke,accpd_respect0,124.1318148,70.57827224,0.00926126,0.005264422
Coile,accpd_respect0,67.4546456,26.92770651,0.01272773,0.005081937
Hilsman,accpd_respect0,104.2688673,62.36852084,0.008281342,0.004950804
BHL,accpd_respect1,226.467889,81.02755566,0.031777677,0.011342999
Clarke,accpd_respect1,221.7805114,108.8900766,0.016546659,0.008118549
Coile,accpd_respect1,161.4452376,47.83088163,0.030462416,0.009021346
Hilsman,accpd_respect1,313.1283145,104.5675538,0.024869578,0.008297968
BHL,accpd_respect2,1060.525714,160.9069199,0.148811578,0.022344293
Clarke,accpd_respect2,2224.034034,321.7256221,0.165931324,0.023794632
Coile,accpd_respect2,923.1714554,128.5522289,0.1741893,0.023926618
Hilsman,accpd_respect2,1974.739989,253.8965958,0.156839696,0.019995413
BHL,accpd_respect3,3225.225326,237.5433056,0.452559389,0.031699288
Clarke,accpd_respect3,5376.733917,414.9767108,0.401148796,0.030222989
Coile,accpd_respect3,2330.153179,171.9613179,0.439666703,0.030975048
Hilsman,accpd_respect3,5493.164201,357.7787094,0.436283363,0.027800257
BHL,accpd_respect4,2536.494129,218.483703,0.35591753,0.030089698
Clarke,accpd_respect4,5456.660247,426.9758198,0.407111961,0.03094444
Coile,accpd_respect4,1817.592738,158.4335383,0.342953851,0.029092914
Hilsman,accpd_respect4,4705.516134,344.5944353,0.373726022,0.026969068
BHL,accpd_fairness0,87.121697,51.86557751,0.012574747,0.00748576
