middleschool,variable.x,pct,pctse
Clarke,sex_assault3,0.022418132,0.008196685
Coile,sex_assault3,0.037403378,0.008441811
Hilsman,sex_assault3,0.039747673,0.010550401
BHL,homeless0,0.774970511,0.026637232
Clarke,homeless0,0.709826855,0.025151099
Coile,homeless0,0.647516264,0.029671083
Hilsman,homeless0,0.700464091,0.024756124
BHL,homeless1,0.098933049,0.019318563
Clarke,homeless1,0.122868041,0.018533563
Coile,homeless1,0.114971779,0.01987472
Hilsman,homeless1,0.132319561,0.018928381
BHL,homeless2,0.063852488,0.015608718
Clarke,homeless2,0.092560034,0.016744039
Coile,homeless2,0.090888794,0.019089707
Hilsman,homeless2,0.075244012,0.01460539
BHL,homeless3,0.062243953,0.014916413
Clarke,homeless3,0.07474507,0.013070402
Coile,homeless3,0.146623163,0.022574429
Hilsman,homeless3,0.091972336,0.015032642
BHL,eviction_neighborhood0,0.81597579,0.024436898
Clarke,eviction_neighborhood0,0.818451456,0.021442252
Coile,eviction_neighborhood0,0.748191051,0.025491342
Hilsman,eviction_neighborhood0,0.763295687,0.022785021
BHL,eviction_neighborhood1,0.11847374,0.020552461
Clarke,eviction_neighborhood1,0.123116761,0.019258332
Coile,eviction_neighborhood1,0.129669902,0.021835758
Hilsman,eviction_neighborhood1,0.155956871,0.019873337
BHL,eviction_neighborhood2,0.051334003,0.013744883
Clarke,eviction_neighborhood2,0.030116233,0.006656051
Coile,eviction_neighborhood2,0.073710721,0.01406941
Hilsman,eviction_neighborhood2,0.029633376,0.008165049
BHL,eviction_neighborhood3,0.014216467,0.007340718
Clarke,eviction_neighborhood3,0.02831555,0.00899866
Coile,eviction_neighborhood3,0.048428326,0.009333756
Hilsman,eviction_neighborhood3,0.051114066,0.011832254
BHL,litter0,0.716647743,0.028575695
Clarke,litter0,0.680844452,0.028990927
Coile,litter0,0.589508671,0.030176969
Hilsman,litter0,0.675617886,0.026215774
BHL,litter1,0.177692779,0.024223339
Clarke,litter1,0.213300488,0.026056022
Coile,litter1,0.216071395,0.025880145
Hilsman,litter1,0.17284019,0.021382046
BHL,litter2,0.051495193,0.014069601
Clarke,litter2,0.06749623,0.015215994
Coile,litter2,0.0916811,0.017879819
Hilsman,litter2,0.106200803,0.017501786
BHL,litter3,0.054164286,0.014478622
Clarke,litter3,0.038358831,0.010458432
Coile,litter3,0.102738833,0.017387434
Hilsman,litter3,0.045341122,0.010693997
BHL,abandoned0,0.80836489,0.025481357
Clarke,abandoned0,0.815444483,0.023321758
Coile,abandoned0,0.789895065,0.025197873
Hilsman,abandoned0,0.833430797,0.019992706
BHL,abandoned1,0.117152053,0.020847436
Clarke,abandoned1,0.102611738,0.017870747
Coile,abandoned1,0.103256075,0.019120472
Hilsman,abandoned1,0.100390341,0.016533759
BHL,abandoned2,0.050052939,0.013793111
Clarke,abandoned2,0.036699342,0.011603432
Coile,abandoned2,0.06425599,0.016196584
Hilsman,abandoned2,0.029224555,0.00901233
BHL,abandoned3,0.024430118,0.009985686
Clarke,abandoned3,0.045244437,0.012623878
Coile,abandoned3,0.04259287,0.010511908
Hilsman,abandoned3,0.036954307,0.009932883
BHL,vandalism0,0.815594103,0.024208971
Clarke,vandalism0,0.829904754,0.021900869
Coile,vandalism0,0.755338734,0.026721976
Hilsman,vandalism0,0.80275187,0.021756224
BHL,vandalism1,0.125960431,0.020629254
Clarke,vandalism1,0.125687292,0.019832086
Coile,vandalism1,0.158185477,0.023921922
Hilsman,vandalism1,0.129441637,0.018507317
BHL,vandalism2,0.028982689,0.009525882
Clarke,vandalism2,0.025298765,0.007357656
Coile,vandalism2,0.043201118,0.011815456
Hilsman,vandalism2,0.041830252,0.010984544
BHL,vandalism3,0.029462777,0.011187885
Clarke,vandalism3,0.019109189,0.008045239
Coile,vandalism3,0.043274672,0.010442778
Hilsman,vandalism3,0.025976241,0.008378595
BHL,graffiti0,0.844824578,0.02252461
Clarke,graffiti0,0.87878205,0.019134994
Coile,graffiti0,0.816745088,0.023444602
Hilsman,graffiti0,0.868475703,0.018316719
BHL,graffiti1,0.105625682,0.019240963
Clarke,graffiti1,0.084760015,0.01678115
Coile,graffiti1,0.118839052,0.020952876
Hilsman,graffiti1,0.084402476,0.015351948
BHL,graffiti2,0.029047889,0.009773038
Clarke,graffiti2,0.019472799,0.006615308
Coile,graffiti2,0.031484244,0.01051895
Hilsman,graffiti2,0.026507773,0.008734989
BHL,graffiti3,0.020501851,0.009258099
Clarke,graffiti3,0.016985136,0.007747487
Coile,graffiti3,0.032931617,0.007400054
Hilsman,graffiti3,0.020614047,0.00747882
BHL,childabuse0,0.826687945,0.02402549
Clarke,childabuse0,0.836758386,0.022049079
Coile,childabuse0,0.807992826,0.023347903
Hilsman,childabuse0,0.802992143,0.021475954
BHL,childabuse1,0.129773328,0.021353471
Clarke,childabuse1,0.087533176,0.017513156
Coile,childabuse1,0.121361118,0.019865021
Hilsman,childabuse1,0.129516488,0.018385516
BHL,childabuse2,0.020618949,0.008806053
Clarke,childabuse2,0.059673697,0.01311988
Coile,childabuse2,0.032611879,0.010558054
Hilsman,childabuse2,0.040137194,0.01052006
BHL,childabuse3,0.022919779,0.009470363
Clarke,childabuse3,0.016034741,0.00727438
Coile,childabuse3,0.038034178,0.010127376
Hilsman,childabuse3,0.027354175,0.008780092
BHL,domviolence0,0.795806983,0.025802968
Clarke,domviolence0,0.798158388,0.02392477
Coile,domviolence0,0.732386512,0.027062942
Hilsman,domviolence0,0.768005267,0.023001644
BHL,domviolence1,0.158285551,0.023495826
Clarke,domviolence1,0.115430083,0.019776396
Coile,domviolence1,0.187066232,0.025015742
Hilsman,domviolence1,0.14733002,0.01974346
BHL,domviolence2,0.022314237,0.009074177
Clarke,domviolence2,0.054170454,0.01251626
Coile,domviolence2,0.034917267,0.008871253
Hilsman,domviolence2,0.051052614,0.011763111
BHL,domviolence3,0.02359323,0.009423852
Clarke,domviolence3,0.032241074,0.009637483
Coile,domviolence3,0.04562999,0.011056647
Hilsman,domviolence3,0.033612099,0.009199948
BHL,home_safe0,0.006361281,0.004653509
Clarke,home_safe0,0.007737558,0.004688737
Coile,home_safe0,0.011125328,0.004343989
Hilsman,home_safe0,0.004585254,0.00373711
BHL,home_safe1,0.968062138,0.010204447
Clarke,home_safe1,0.97325729,0.009605856
Coile,home_safe1,0.962177793,0.010317218
Hilsman,home_safe1,0.975620708,0.00835666
BHL,home_safe9,0.025576582,0.009183555
Clarke,home_safe9,0.019005151,0.008438453
Coile,home_safe9,0.026696879,0.00943875
Hilsman,home_safe9,0.019794038,0.00747676
BHL,street_safe0,0.033157047,0.010211603
Clarke,street_safe0,0.032993903,0.009400387
Coile,street_safe0,0.059984804,0.01314965
Hilsman,street_safe0,0.045112596,0.010847559
BHL,street_safe1,0.901430645,0.017044029
Clarke,street_safe1,0.920742109,0.014441729
Coile,street_safe1,0.844733839,0.021141172
Hilsman,street_safe1,0.892096299,0.016202906
BHL,street_safe9,0.065412308,0.014201551
Clarke,street_safe9,0.046263988,0.011322928
Coile,street_safe9,0.095281357,0.017712557
Hilsman,street_safe9,0.062791105,0.013162403
BHL,park_safe0,0.073113927,0.016255206
Clarke,park_safe0,0.059227209,0.013664719
Coile,park_safe0,0.075953025,0.01554835
Hilsman,park_safe0,0.080095076,0.015522864
BHL,park_safe1,0.675940892,0.029326731
Clarke,park_safe1,0.695503321,0.028321832
Coile,park_safe1,0.66051642,0.02861189
Hilsman,park_safe1,0.687856317,0.025991534
BHL,park_safe9,0.250945181,0.027139484
Clarke,park_safe9,0.24526947,0.02675916
Coile,park_safe9,0.263530555,0.026608046
Hilsman,park_safe9,0.232048607,0.02357398
BHL,dt_safe0,0.132012489,0.020633768
Clarke,dt_safe0,0.119344542,0.020936375
Coile,dt_safe0,0.145909823,0.020889354
Hilsman,dt_safe0,0.105263599,0.017137276
BHL,dt_safe1,0.626937613,0.02974806
Clarke,dt_safe1,0.663406665,0.029687352
Coile,dt_safe1,0.570381596,0.029857169
Hilsman,dt_safe1,0.633410195,0.026982475
BHL,dt_safe9,0.241049898,0.026482002
Clarke,dt_safe9,0.217248793,0.025539465
Coile,dt_safe9,0.283708581,0.027529217
Hilsman,dt_safe9,0.261326206,0.024576276
BHL,neigh_crime0,0.054501269,0.014459816
Clarke,neigh_crime0,0.056661371,0.014585266
Coile,neigh_crime0,0.036653891,0.010157529
Hilsman,neigh_crime0,0.039730057,0.009958013
BHL,neigh_crime1,0.854757624,0.021534632
Clarke,neigh_crime1,0.864264154,0.020178289
Coile,neigh_crime1,0.776151294,0.02461648
Hilsman,neigh_crime1,0.823444158,0.020603536
BHL,neigh_crime2,0.090741108,0.016851134
Clarke,neigh_crime2,0.079074475,0.014918118
Coile,neigh_crime2,0.187194815,0.023452277
Hilsman,neigh_crime2,0.136825785,0.018812991
BHL,accpd_contact0,0.636805116,0.029094561
Clarke,accpd_contact0,0.663312086,0.02975711
Coile,accpd_contact0,0.669238562,0.028975355
Hilsman,accpd_contact0,0.662300852,0.026360756
BHL,accpd_contact1,0.363194884,0.029094561
Clarke,accpd_contact1,0.336687914,0.02975711
Coile,accpd_contact1,0.330761438,0.028975355
Hilsman,accpd_contact1,0.337699148,0.026360756
BHL,accpd_satisfy0,0,0
Clarke,accpd_satisfy0,0.039556526,0.022703506
Coile,accpd_satisfy0,0.020350696,0.012180742
Hilsman,accpd_satisfy0,0.036449371,0.017806695
BHL,accpd_satisfy1,0.022640368,0.015723991
Clarke,accpd_satisfy1,0.077227286,0.032397802
Coile,accpd_satisfy1,0.058451159,0.021947859
Hilsman,accpd_satisfy1,0.039081543,0.017894808
BHL,accpd_satisfy2,0.112677894,0.034889145
Clarke,accpd_satisfy2,0.086704538,0.027323854
Coile,accpd_satisfy2,0.121354669,0.035117636
Hilsman,accpd_satisfy2,0.148273585,0.033728937
BHL,accpd_satisfy3,0.262447963,0.045908746
Clarke,accpd_satisfy3,0.248968875,0.044275223
Coile,accpd_satisfy3,0.411955089,0.053130345
Hilsman,accpd_satisfy3,0.311576416,0.044059392
BHL,accpd_satisfy4,0.602233775,0.052065438
Clarke,accpd_satisfy4,0.547542775,0.052669539
Coile,accpd_satisfy4,0.387888388,0.051371172
Hilsman,accpd_satisfy4,0.464619086,0.047171431
BHL,accpd_speed0,0,0
Clarke,accpd_speed0,0.04716861,0.024502734
Coile,accpd_speed0,0.033747681,0.021308469
Hilsman,accpd_speed0,0.030181363,0.015600508
BHL,accpd_speed1,0.013917548,0.009460871
Clarke,accpd_speed1,0.098310839,0.036757901
Coile,accpd_speed1,0.021638808,0.013210892
Hilsman,accpd_speed1,0.039337201,0.018257556
BHL,accpd_speed2,0.169135271,0.040708494
Clarke,accpd_speed2,0.074624425,0.025628365
Coile,accpd_speed2,0.158655291,0.03824952
Hilsman,accpd_speed2,0.11895609,0.029668068
BHL,accpd_speed3,0.318076356,0.049976522
Clarke,accpd_speed3,0.198286477,0.037904033
Coile,accpd_speed3,0.426179405,0.053658892
Hilsman,accpd_speed3,0.412396867,0.0470244
BHL,accpd_speed4,0.498870825,0.053892032
Clarke,accpd_speed4,0.581609649,0.052546659
Coile,accpd_speed4,0.359778814,0.050400601
Hilsman,accpd_speed4,0.399128479,0.046498137
BHL,accpd_profess0,0,0
Clarke,accpd_profess0,0,0
Coile,accpd_profess0,0.005590169,0.005589112
Hilsman,accpd_profess0,0.01534242,0.011336015
BHL,accpd_profess1,0.013117165,0.013081548
Clarke,accpd_profess1,0.058220556,0.025311287
Coile,accpd_profess1,0.010786669,0.00757056
Hilsman,accpd_profess1,0.033363349,0.015964709
BHL,accpd_profess2,0.070364197,0.026276109
Clarke,accpd_profess2,0.066703009,0.027283833
Coile,accpd_profess2,0.154887443,0.038361044
Hilsman,accpd_profess2,0.121423333,0.031002504
BHL,accpd_profess3,0.294803164,0.047776398
Clarke,accpd_profess3,0.298817816,0.048123698
Coile,accpd_profess3,0.441157446,0.053641038
Hilsman,accpd_profess3,0.313990153,0.044674123
BHL,accpd_profess4,0.621715474,0.051079301
Clarke,accpd_profess4,0.576258619,0.052445542
Coile,accpd_profess4,0.387578273,0.051072639
Hilsman,accpd_profess4,0.515880746,0.047851938
BHL,accpd_knowledge0,0,0
Clarke,accpd_knowledge0,0.010441868,0.010401929
Coile,accpd_knowledge0,0.005590169,0.005589112
Hilsman,accpd_knowledge0,0.015276703,0.011287858
BHL,accpd_knowledge1,0.013553512,0.013094514
Clarke,accpd_knowledge1,0.056889314,0.02752008
Coile,accpd_knowledge1,0.024019551,0.019187222
Hilsman,accpd_knowledge1,0.048563209,0.020734534
BHL,accpd_knowledge2,0.115866327,0.03476169
Clarke,accpd_knowledge2,0.088180135,0.030054657
Coile,accpd_knowledge2,0.159944907,0.038717096
Hilsman,accpd_knowledge2,0.129750988,0.031248909
BHL,accpd_knowledge3,0.277478515,0.045962815
Clarke,accpd_knowledge3,0.281764658,0.046682834
Coile,accpd_knowledge3,0.39366571,0.053532609
Hilsman,accpd_knowledge3,0.304909682,0.044367894
BHL,accpd_knowledge4,0.593101646,0.05208083
Clarke,accpd_knowledge4,0.562724024,0.052487743
Coile,accpd_knowledge4,0.416779663,0.052556339
Hilsman,accpd_knowledge4,0.501499417,0.047728636
BHL,accpd_service0,0,0
Clarke,accpd_service0,0.037308282,0.022420186
Coile,accpd_service0,0.005707166,0.005706355
Hilsman,accpd_service0,0.025568731,0.015164206
BHL,accpd_service1,0.013117165,0.013081548
Clarke,accpd_service1,0.057393129,0.027761631
Coile,accpd_service1,0.032127433,0.016713522
Hilsman,accpd_service1,0.038159692,0.017889664
BHL,accpd_service2,0.132855469,0.036325468
Clarke,accpd_service2,0.066527464,0.023747295
Coile,accpd_service2,0.142177388,0.037354775
Hilsman,accpd_service2,0.138150595,0.032691505
BHL,accpd_service3,0.284696709,0.047433213
Clarke,accpd_service3,0.265848125,0.044700366
Coile,accpd_service3,0.419624014,0.054670247
Hilsman,accpd_service3,0.300255798,0.044080271
BHL,accpd_service4,0.569330657,0.052666922
Clarke,accpd_service4,0.572923,0.052087435
Coile,accpd_service4,0.400363999,0.052983466
Hilsman,accpd_service4,0.497865184,0.047801773
BHL,accpd_respect0,0.010933826,0.006434398
Clarke,accpd_respect0,0.00926126,0.005264422
Coile,accpd_respect0,0.01272773,0.005081937
Hilsman,accpd_respect0,0.008281342,0.004950804
BHL,accpd_respect1,0.031777677,0.011342999
Clarke,accpd_respect1,0.016546659,0.008118549
Coile,accpd_respect1,0.030462416,0.009021346
Hilsman,accpd_respect1,0.024869578,0.008297968
BHL,accpd_respect2,0.148811578,0.022344293
Clarke,accpd_respect2,0.165931324,0.023794632
Coile,accpd_respect2,0.1741893,0.023926618
Hilsman,accpd_respect2,0.156839696,0.019995413
BHL,accpd_respect3,0.452559389,0.031699288
Clarke,accpd_respect3,0.401148796,0.030222989
Coile,accpd_respect3,0.439666703,0.030975048
Hilsman,accpd_respect3,0.436283363,0.027800257
BHL,accpd_respect4,0.35591753,0.030089698
Clarke,accpd_respect4,0.407111961,0.03094444
Coile,accpd_respect4,0.342953851,0.029092914
Hilsman,accpd_respect4,0.373726022,0.026969068
BHL,accpd_fairness0,0.012574747,0.00748576
Clarke,accpd_fairness0,0.036868374,0.012301671
Coile,accpd_fairness0,0.036933247,0.011487649
Hilsman,accpd_fairness0,0.04021395,0.011250842
BHL,accpd_fairness1,0.085371201,0.017560795
Clarke,accpd_fairness1,0.119335108,0.020773285
Coile,accpd_fairness1,0.1320347,0.021399493
Hilsman,accpd_fairness1,0.115054708,0.017694293
BHL,accpd_fairness2,0.368635375,0.031287165
Clarke,accpd_fairness2,0.362542466,0.03002794
Coile,accpd_fairness2,0.275228223,0.027993947
Hilsman,accpd_fairness2,0.348724456,0.027007012
BHL,accpd_fairness3,0.304307687,0.029747275
Clarke,accpd_fairness3,0.295899907,0.028926361
Coile,accpd_fairness3,0.327045622,0.029372388
Hilsman,accpd_fairness3,0.282072843,0.025067652
BHL,accpd_fairness4,0.22911099,0.027494076
Clarke,accpd_fairness4,0.185354146,0.024145051
Coile,accpd_fairness4,0.228758208,0.026067274
Hilsman,accpd_fairness4,0.213934043,0.023179791
BHL,accpd_helpful0,0,0
Clarke,accpd_helpful0,0.004954514,0.003773181
Coile,accpd_helpful0,0.010442209,0.005394211
Hilsman,accpd_helpful0,0.004347474,0.003495269
BHL,accpd_helpful1,0.021717211,0.009229207
Clarke,accpd_helpful1,0.022298292,0.00958301
Coile,accpd_helpful1,0.018672145,0.007443863
Hilsman,accpd_helpful1,0.027901484,0.009056705
BHL,accpd_helpful2,0.187367219,0.024833769
Clarke,accpd_helpful2,0.195677112,0.024865261
Coile,accpd_helpful2,0.23609608,0.02677009
Hilsman,accpd_helpful2,0.221833632,0.02293918
BHL,accpd_helpful3,0.439345314,0.031801556
Clarke,accpd_helpful3,0.431093644,0.030872282
Coile,accpd_helpful3,0.459826794,0.031330444
Hilsman,accpd_helpful3,0.449826932,0.027963778
BHL,accpd_helpful4,0.351570256,0.030754793
Clarke,accpd_helpful4,0.345976438,0.03001613
Coile,accpd_helpful4,0.274962773,0.027343461
Hilsman,accpd_helpful4,0.296090478,0.025652019
BHL,accpd_courteous0,0,0
Clarke,accpd_courteous0,0.007971247,0.005189157
Coile,accpd_courteous0,0.011289123,0.005526598
Hilsman,accpd_courteous0,0.003912315,0.003484115
BHL,accpd_courteous1,0.016989022,0.007862345
Clarke,accpd_courteous1,0.034254999,0.011725212
Coile,accpd_courteous1,0.023825483,0.008317482
Hilsman,accpd_courteous1,0.02627574,0.008505122
BHL,accpd_courteous2,0.183728392,0.024465533
Clarke,accpd_courteous2,0.221847791,0.026128251
Coile,accpd_courteous2,0.257833565,0.027510823
Hilsman,accpd_courteous2,0.241005518,0.02341083
BHL,accpd_courteous3,0.464774444,0.032319752
Clarke,accpd_courteous3,0.388400029,0.030319309
Coile,accpd_courteous3,0.429600649,0.031334538
Hilsman,accpd_courteous3,0.426214473,0.027604014
BHL,accpd_courteous4,0.334508142,0.03049382
Clarke,accpd_courteous4,0.347525934,0.030230625
Coile,accpd_courteous4,0.277451181,0.027602656
Hilsman,accpd_courteous4,0.302591955,0.025912062
BHL,accpd_friendly0,0.00682568,0.004990534
Clarke,accpd_friendly0,0.007989863,0.005201298
Coile,accpd_friendly0,0.00930993,0.005156658
Hilsman,accpd_friendly0,0.004007616,0.003574968
BHL,accpd_friendly1,0.012814081,0.006570702
Clarke,accpd_friendly1,0.046505307,0.014340657
Coile,accpd_friendly1,0.039123386,0.012493877
Hilsman,accpd_friendly1,0.044664197,0.011516938
BHL,accpd_friendly2,0.240189017,0.027686335
Clarke,accpd_friendly2,0.242935325,0.026425971
Coile,accpd_friendly2,0.246820126,0.027002466
Hilsman,accpd_friendly2,0.258175602,0.024330558
BHL,accpd_friendly3,0.423338096,0.031746391
Clarke,accpd_friendly3,0.37296854,0.030042574
Coile,accpd_friendly3,0.434229641,0.03129066
Hilsman,accpd_friendly3,0.387608943,0.027431092
BHL,accpd_friendly4,0.316833126,0.030027953
Clarke,accpd_friendly4,0.329600964,0.029925863
Coile,accpd_friendly4,0.270516917,0.027108205
Hilsman,accpd_friendly4,0.305543642,0.026058832
BHL,accpd_dependable0,0.002490842,0.002490417
Clarke,accpd_dependable0,0.013723468,0.008001477
Coile,accpd_dependable0,0.012021253,0.006083285
Hilsman,accpd_dependable0,0.007436867,0.004916813
BHL,accpd_dependable1,0.022024111,0.008512201
Clarke,accpd_dependable1,0.036977065,0.011900271
Coile,accpd_dependable1,0.032697742,0.010311466
Hilsman,accpd_dependable1,0.033221802,0.009410545
BHL,accpd_dependable2,0.217457642,0.026712447
Clarke,accpd_dependable2,0.229609953,0.026574249
Coile,accpd_dependable2,0.242723317,0.02735937
Hilsman,accpd_dependable2,0.259401434,0.02487011
BHL,accpd_dependable3,0.428366739,0.031575779
Clarke,accpd_dependable3,0.396093312,0.030434425
Coile,accpd_dependable3,0.466396539,0.031387313
Hilsman,accpd_dependable3,0.403288209,0.027790709
BHL,accpd_dependable4,0.329660665,0.030080924
Clarke,accpd_dependable4,0.323596203,0.029767325
Coile,accpd_dependable4,0.24616115,0.026048178
Hilsman,accpd_dependable4,0.296651688,0.025999135
BHL,accpd_youth0,0.00510638,0.003588512
Clarke,accpd_youth0,0.018122932,0.008626164
Coile,accpd_youth0,0.011712677,0.005124773
Hilsman,accpd_youth0,0.013660976,0.006330287
BHL,accpd_youth1,0.035273569,0.011774059
Clarke,accpd_youth1,0.04926178,0.013801437
Coile,accpd_youth1,0.081145814,0.018264727
Hilsman,accpd_youth1,0.050289816,0.011968867
BHL,accpd_youth2,0.404492599,0.031854332
Clarke,accpd_youth2,0.416839136,0.031397524
Coile,accpd_youth2,0.387195671,0.031008494
Hilsman,accpd_youth2,0.433444298,0.028078725
BHL,accpd_youth3,0.307434346,0.029937706
Clarke,accpd_youth3,0.267719209,0.027425681
Coile,accpd_youth3,0.303466205,0.029132781
Hilsman,accpd_youth3,0.279829152,0.025265765
BHL,accpd_youth4,0.247693105,0.028355825
Clarke,accpd_youth4,0.248056944,0.028004118
Coile,accpd_youth4,0.216479632,0.02516497
Hilsman,accpd_youth4,0.222775758,0.023586659
BHL,accpd_issues0,0.007466462,0.005561659
Clarke,accpd_issues0,0.026505484,0.010974465
Coile,accpd_issues0,0.00918279,0.004756314
Hilsman,accpd_issues0,0.02025527,0.007928652
BHL,accpd_issues1,0.031515175,0.010725208
Clarke,accpd_issues1,0.047513701,0.013192956
Coile,accpd_issues1,0.084765439,0.018095397
Hilsman,accpd_issues1,0.049705921,0.011841958
BHL,accpd_issues2,0.331177279,0.030391338
Clarke,accpd_issues2,0.366385727,0.030380045
Coile,accpd_issues2,0.350253673,0.030555118
Hilsman,accpd_issues2,0.363093132,0.027404715
BHL,accpd_issues3,0.401714787,0.031591497
Clarke,accpd_issues3,0.331887662,0.029746888
Coile,accpd_issues3,0.321574807,0.029540784
Hilsman,accpd_issues3,0.339341061,0.026884808
BHL,accpd_issues4,0.228126297,0.027202145
Clarke,accpd_issues4,0.227707427,0.026787984
Coile,accpd_issues4,0.234223291,0.02590242
Hilsman,accpd_issues4,0.227604616,0.023721412
BHL,accpd_quantity0,0.025575881,0.00984003
Clarke,accpd_quantity0,0.019581631,0.008630425
Coile,accpd_quantity0,0.020881504,0.007938225
Hilsman,accpd_quantity0,0.010800083,0.005293524
BHL,accpd_quantity1,0.040673441,0.011349462
Clarke,accpd_quantity1,0.083648462,0.01616602
Coile,accpd_quantity1,0.071599551,0.015494303
Hilsman,accpd_quantity1,0.057515443,0.012684655
BHL,accpd_quantity2,0.29710832,0.029561599
Clarke,accpd_quantity2,0.255256409,0.027863889
Coile,accpd_quantity2,0.304825079,0.029517886
Hilsman,accpd_quantity2,0.335103313,0.026954691
BHL,accpd_quantity3,0.415841438,0.031823004
Clarke,accpd_quantity3,0.423303615,0.031543927
Coile,accpd_quantity3,0.386685561,0.030966274
Hilsman,accpd_quantity3,0.403568342,0.027782367
BHL,accpd_quantity4,0.220800919,0.026738897
Clarke,accpd_quantity4,0.218209882,0.026602676
Coile,accpd_quantity4,0.216008305,0.025197402
Hilsman,accpd_quantity4,0.193012819,0.0222653
BHL,accpd_info0,0.006662559,0.004873211
Clarke,accpd_info0,0.001276555,8.95E-04
Coile,accpd_info0,0.018110899,0.007337828
Hilsman,accpd_info0,0.011383925,0.006044865
BHL,accpd_info1,0.017268364,0.008025291
Clarke,accpd_info1,0.027849834,0.00875799
Coile,accpd_info1,0.044952282,0.013390816
Hilsman,accpd_info1,0.01450679,0.005870992
BHL,accpd_info2,0.34033813,0.030230473
Clarke,accpd_info2,0.431357739,0.030812213
Coile,accpd_info2,0.376642299,0.030348588
Hilsman,accpd_info2,0.347056832,0.026725398
BHL,accpd_info3,0.413680817,0.031467137
Clarke,accpd_info3,0.356304164,0.03027666
Coile,accpd_info3,0.332376548,0.028950982
Hilsman,accpd_info3,0.390959554,0.027544261
BHL,accpd_info4,0.222050129,0.026750386
Clarke,accpd_info4,0.183211708,0.02247516
Coile,accpd_info4,0.227917972,0.025654882
Hilsman,accpd_info4,0.236092898,0.023899707
BHL,accpd_confidence0,0.009476175,0.005469594
Clarke,accpd_confidence0,0.006023269,0.003876537
Coile,accpd_confidence0,0.012994667,0.006352018
Hilsman,accpd_confidence0,0.011514313,0.006020598
BHL,accpd_confidence1,0.02820761,0.010263385
Clarke,accpd_confidence1,0.063408717,0.016348431
Coile,accpd_confidence1,0.047134188,0.011033969
Hilsman,accpd_confidence1,0.050563981,0.01174776
BHL,accpd_confidence2,0.251101032,0.027521357
Clarke,accpd_confidence2,0.257914059,0.02623818
Coile,accpd_confidence2,0.324653243,0.029149801
Hilsman,accpd_confidence2,0.264259914,0.024898035
BHL,accpd_confidence3,0.450677012,0.03188126
Clarke,accpd_confidence3,0.401121893,0.031002761
Coile,accpd_confidence3,0.356319124,0.029648919
Hilsman,accpd_confidence3,0.448035474,0.028049415
BHL,accpd_confidence4,0.260538172,0.028274646
Clarke,accpd_confidence4,0.271532061,0.028251958
Coile,accpd_confidence4,0.258898778,0.026659064
Hilsman,accpd_confidence4,0.225626317,0.023338342
BHL,accpd_officer_respect0,0.00262411,0.002468152
Clarke,accpd_officer_respect0,0.018413714,0.008668698
Coile,accpd_officer_respect0,0.014736733,0.006842407
Hilsman,accpd_officer_respect0,0.013417038,0.00627584
BHL,accpd_officer_respect1,0.037255842,0.012466111
Clarke,accpd_officer_respect1,0.017488459,0.00840171
Coile,accpd_officer_respect1,0.023244067,0.008112585
Hilsman,accpd_officer_respect1,0.029310727,0.009081822
BHL,accpd_officer_respect2,0.16783179,0.023503809
Clarke,accpd_officer_respect2,0.195096868,0.024971572
Coile,accpd_officer_respect2,0.203077966,0.025891324
Hilsman,accpd_officer_respect2,0.211440151,0.02307966
BHL,accpd_officer_respect3,0.466356114,0.031884469
Clarke,accpd_officer_respect3,0.407419377,0.030683253
Coile,accpd_officer_respect3,0.424303562,0.030952457
Hilsman,accpd_officer_respect3,0.435778427,0.027987421
BHL,accpd_officer_respect4,0.325932144,0.029987777
Clarke,accpd_officer_respect4,0.361581582,0.030232017
Coile,accpd_officer_respect4,0.334637672,0.029362779
Hilsman,accpd_officer_respect4,0.310053656,0.025958659
BHL,accpd_interest0,0.005153639,0.00351111
Clarke,accpd_interest0,0.01150966,0.007399413
Coile,accpd_interest0,0.013115498,0.006410238
Hilsman,accpd_interest0,0.02175901,0.008430863
BHL,accpd_interest1,0.032485257,0.011010074
Clarke,accpd_interest1,0.038231667,0.010744912
Coile,accpd_interest1,0.045539113,0.011571406
Hilsman,accpd_interest1,0.045079355,0.010992509
BHL,accpd_interest2,0.372169559,0.031241704
Clarke,accpd_interest2,0.362195157,0.030228621
Coile,accpd_interest2,0.402957942,0.030819656
Hilsman,accpd_interest2,0.358591271,0.027296104
BHL,accpd_interest3,0.378599859,0.030891634
Clarke,accpd_interest3,0.375743627,0.03002504
Coile,accpd_interest3,0.295518268,0.028045709
Hilsman,accpd_interest3,0.376606007,0.027401182
BHL,accpd_interest4,0.211591686,0.026691311
Clarke,accpd_interest4,0.21231989,0.025760051
Coile,accpd_interest4,0.242869179,0.026947407
Hilsman,accpd_interest4,0.197964357,0.02247642
BHL,accpd_goodjob0,0.00513162,0.003496042
Clarke,accpd_goodjob0,0.012233988,0.007477196
Coile,accpd_goodjob0,0.018109301,0.007610462
Hilsman,accpd_goodjob0,0.018906997,0.007828317
BHL,accpd_goodjob1,0.015008193,0.008426604
Clarke,accpd_goodjob1,0.017951826,0.006890605
Coile,accpd_goodjob1,0.029639019,0.009907319
Hilsman,accpd_goodjob1,0.03346481,0.009681328
BHL,accpd_goodjob2,0.220836516,0.02667587
Clarke,accpd_goodjob2,0.226363206,0.026001641
