middleschool,variable.x,est,se
Clarke,home_maint0,55.1867436,37.58363354808498
Coile,home_maint0,88.5718314,41.30189980623307
Hilsman,home_maint0,75.88604720000001,49.75274670408588
BHLyons,home_maint1,209.142549,78.79675302866569
Clarke,home_maint1,587.2748068,183.18907328561542
Coile,home_maint1,447.2388492,85.68118871023096
Hilsman,home_maint1,524.8756374,133.86788767137065
BHLyons,home_maint2,765.784361,131.44815264177473
Clarke,home_maint2,1202.0446854,216.41554179378647
Coile,home_maint2,959.9782088000001,127.64240010159672
Hilsman,home_maint2,1661.3437462,231.35950963248865
BHLyons,home_maint3,605.8368429999999,121.96933975151602
Clarke,home_maint3,1730.1408448,247.65661628505052
Coile,home_maint3,1049.3761952,136.40281934179555
Hilsman,home_maint3,1979.6206041,253.66149325989153
BHLyons,electric0,88.842666,35.093946099203166
Clarke,electric0,998.7883266,136.32333686013806
Coile,electric0,340.1054242,73.82805494345175
Hilsman,electric0,431.2152592,87.59991061034493
BHLyons,electric1,1554.4886999999999,184.53237965710574
Clarke,electric1,2766.5078384,336.550398832047
Coile,electric1,2223.8234168,168.18680665136617
Hilsman,electric1,3808.7328757,325.5100698116583
BHLyons,gas0,985.654592,149.42852069420533
Clarke,gas0,1976.3786164,238.1940374566219
Coile,gas0,1626.5113844,153.29020188773328
Hilsman,gas0,2287.3135121,260.5886483158993
BHLyons,gas1,657.676774,128.89552125179787
Clarke,gas1,1788.9175486000001,288.5561132819408
Coile,gas1,937.4174566,129.23294043143665
Hilsman,gas1,1952.6346228,255.43089050988638
BHLyons,fuel0,1472.400297,178.46857425155883
Clarke,fuel0,3521.3565592,336.9639875358635
Coile,fuel0,2353.0738806,167.22111087131395
Hilsman,fuel0,3764.7114605,315.4315458282442
BHLyons,fuel1,170.93106899999998,66.91636031951448
Clarke,fuel1,243.9396058,111.3984645772942
Coile,fuel1,210.8549604,63.34445204900964
Hilsman,fuel1,475.2366744,137.4210825341157
BHLyons,garbage0,421.326147,89.30557992426496
Clarke,garbage0,2104.4172902,245.90930062800163
Coile,garbage0,1255.4310532,123.31548785642168
Hilsman,garbage0,1656.8056296,212.95469277782178
BHLyons,garbage1,1222.005219,172.15991167075325
Clarke,garbage1,1660.8788748,279.1330760075863
Coile,garbage1,1308.4977878,150.58000034437325
Hilsman,garbage1,2583.1425053000003,289.0870984720317
BHLyons,sewer0,167.749832,57.65164360906079
Clarke,sewer0,1677.913132,228.60472986597958
Coile,sewer0,708.318786,98.01093894602094
Hilsman,sewer0,916.6085032,152.83260473252454
BHLyons,sewer1,1475.581534,180.7754237895791
Clarke,sewer1,2087.383033,298.53132477260317
Coile,sewer1,1855.610055,164.4512730886398
Hilsman,sewer1,3323.3396317,313.7292337275088
BHLyons,nopay0,1584.708213,185.96260814565312
Clarke,nopay0,3005.6844656,342.84689338260205
Coile,nopay0,2334.5909346,169.3190307934837
Hilsman,nopay0,3887.0691859000003,326.74893190018287
BHLyons,nopay1,58.623153,17.84281611340002
Clarke,nopay1,759.6116994,104.5473657838215
Coile,nopay1,229.3379064,56.64068583882122
Hilsman,nopay1,352.878949,78.59875875872565
BHLyons,neigh_trust0,139.23775,62.42631820531127
Clarke,neigh_trust0,157.06839779999999,51.59195795476697
Coile,neigh_trust0,203.4385946,53.25427994238423
Hilsman,neigh_trust0,194.53022520000002,78.39357155092114
BHLyons,neigh_trust1,448.71085,102.52334325916931
Clarke,neigh_trust1,599.0148594,168.40164193903246
Coile,neigh_trust1,575.8422712,100.59089351016469
Hilsman,neigh_trust1,618.1871642,139.9011305657683
BHLyons,neigh_trust2,1470.507451,186.30348490324292
Clarke,neigh_trust2,1783.7472354000001,258.2387292162225
Coile,neigh_trust2,1292.3894582,144.42663192098289
Hilsman,neigh_trust2,2247.0243862,265.2141741773998
BHLyons,neigh_trust3,3513.690694,240.85838738655747
Clarke,neigh_trust3,6971.5372482,442.2789055189737
Coile,neigh_trust3,2536.1968434,173.6213163662744
Hilsman,neigh_trust3,6774.551944,361.4775001640982
BHLyons,neigh_trust4,1925.494047,208.63076862804272
Clarke,neigh_trust4,4220.1238064,410.2768493223868
Coile,neigh_trust4,982.4493408000001,130.90975665675208
Hilsman,neigh_trust4,2919.8358127,300.75398695667553
BHLyons,neigh_getalong0,86.93572499999999,49.261481912892044
Clarke,neigh_getalong0,91.168398,29.781109264493978
Coile,neigh_getalong0,68.81356,29.01745469842757
Hilsman,neigh_getalong0,131.4574679,63.28994412174824
BHLyons,neigh_getalong1,234.786516,75.16376603183195
Clarke,neigh_getalong1,479.9611268,151.39571813854135
Coile,neigh_getalong1,255.33821980000002,68.45644071697735
Hilsman,neigh_getalong1,241.9408417,79.602484739442
BHLyons,neigh_getalong2,1195.2894059999999,170.31659245466727
Clarke,neigh_getalong2,1460.243934,241.79139191863254
Coile,neigh_getalong2,857.6604528,120.84208112663958
Hilsman,neigh_getalong2,1690.6153861,238.1678103455385
BHLyons,neigh_getalong3,4226.9478579999995,241.98705027078785
Clarke,neigh_getalong3,7723.630805600001,441.9613704489176
Coile,neigh_getalong3,3250.3425256,173.3976119011068
Hilsman,neigh_getalong3,7464.3591158,363.3498794298541
BHLyons,neigh_getalong4,1772.4634529999998,200.80885017341464
Clarke,neigh_getalong4,3997.1168824,403.40482367263564
Coile,neigh_getalong4,1123.5264178,135.79391133896573
Hilsman,neigh_getalong4,3147.621091,305.36986316255474
BHLyons,neigh_play0,192.68257499999999,72.94377639958813
Clarke,neigh_play0,237.9080026,100.44001393665579
Coile,neigh_play0,170.9685612,55.43574059141398
Hilsman,neigh_play0,233.69866910000002,90.75849657598032
BHLyons,neigh_play1,451.800611,109.08296983426906
Clarke,neigh_play1,668.3156326000001,165.19732396462823
Coile,neigh_play1,416.33671960000004,91.59783577989857
Hilsman,neigh_play1,878.9241104,172.7611994866926
BHLyons,neigh_play2,1009.777657,159.20338182492188
Clarke,neigh_play2,1977.1973158,296.4326107073227
Coile,neigh_play2,890.3945542,122.47884838462564
Hilsman,neigh_play2,2107.3776325,267.8032573658591
BHLyons,neigh_play3,3706.305602,241.53091344731635
Clarke,neigh_play3,6581.6716136000005,441.4529457424774
Coile,neigh_play3,2944.3091404,175.57110459285667
Hilsman,neigh_play3,5741.8382698000005,361.2276389353365
BHLyons,neigh_play4,2155.8565129999997,215.10171624138232
Clarke,neigh_play4,4154.2896222,405.668910563266
Coile,neigh_play4,1079.6863574,131.1640693118521
Hilsman,neigh_play4,3554.5985857,316.89316733866013
BHLyons,neigh_safe0,281.357561,85.79707457569191
Clarke,neigh_safe0,452.5377634,137.84979583732002
Coile,neigh_safe0,282.2844848,61.70146166609178
Hilsman,neigh_safe0,475.7511552,128.7812567778201
BHLyons,neigh_safe1,6562.901535,182.93337064511047
Clarke,neigh_safe1,12072.7280166,286.4521690704291
Coile,neigh_safe1,4411.6375290000005,146.31645464940763
Hilsman,neigh_safe1,11229.7569286,248.60846005976364
BHLyons,neigh_safe2,6.8568,2.649472804163124
Clarke,neigh_safe2,97.82759879999999,31.436110589688397
Coile,neigh_safe2,49.2469592,25.947992122056455
Hilsman,neigh_safe2,40.7829009,13.345675671231001
BHLyons,neigh_safe3,114.657339,51.84601670891746
Clarke,neigh_safe3,415.8358836,69.24834567477872
Coile,neigh_safe3,127.5133624,35.64109491710983
Hilsman,neigh_safe3,145.59850319999998,22.104422804652565
BHLyons,neigh_safe4,9.1424,2.98735293752401
Clarke,neigh_safe4,222.6919956,76.28351725849824
Coile,neigh_safe4,9.7833004,9.783300399999998
Hilsman,neigh_safe4,37.227100899999996,11.77684136726398
BHLyons,neigh_safe9,461.114372,107.20502853350635
Clarke,neigh_safe9,505.8090892,145.17564007381634
Coile,neigh_safe9,562.3375246,105.82198066714145
Hilsman,neigh_safe9,702.3751698,161.5084063167176
BHLyons,tenmins0,1904.286764,205.6166689082331
Clarke,tenmins0,2236.4175146000002,302.442656645945
Coile,tenmins0,1433.5552822,152.9960811985765
Hilsman,tenmins0,2931.1576696,302.39458705648224
BHLyons,tenmins1,5579.602122,224.32274169640468
Clarke,tenmins1,11531.012832600001,347.9225337420929
Coile,tenmins1,4112.83364,163.76671676718536
Hilsman,tenmins1,9857.157257,324.20133079675685
BHLyons,guns0,5446.966778,224.79035884544302
Clarke,guns0,10086.100353,388.7408511694166
Coile,guns0,3531.1672322,169.1248852949914
Hilsman,guns0,8887.952014,334.66272563625853
BHLyons,guns1,1207.29928,173.3355883139265
Clarke,guns1,2111.5501946,297.51509451530166
Coile,guns1,995.1440576,130.89447634183773
Hilsman,guns1,2216.612935,270.4939020579918
BHLyons,guns2,415.80917999999997,102.47837179654262
Clarke,guns2,995.5572986000001,203.25072661054958
Coile,guns2,474.3150468,99.93509835150466
Hilsman,guns2,783.5419347000001,164.26276305245077
BHLyons,guns3,237.864298,78.72207778382061
Clarke,guns3,318.6093006,74.71762206429474
Coile,guns3,401.4429938,63.62176925190405
Hilsman,guns3,573.3247935,132.6195510719535
BHLyons,gangviolence0,5776.987542,210.04384682787997
Clarke,gangviolence0,11439.9177684,340.3605602290604
Coile,gangviolence0,3862.4740782,163.85037049532522
Hilsman,gangviolence0,9552.9161305,312.2642604020373
BHLyons,gangviolence1,781.3381939999999,141.6443581831406
Clarke,gangviolence1,751.545235,173.60006247445884
Coile,gangviolence1,670.1619886,113.74525855695639
Hilsman,gangviolence1,1633.1980414,234.1547471583957
BHLyons,gangviolence2,320.864508,86.89651067517525
Clarke,gangviolence2,760.2254804,181.93443338727326
Coile,gangviolence2,298.8716696,81.32105043615293
Hilsman,gangviolence2,591.7317035,141.76172318083636
BHLyons,gangviolence3,297.540101,87.67764516317543
Clarke,gangviolence3,499.058155,127.94091137445332
Coile,gangviolence3,461.1529906,73.45163599608907
Hilsman,gangviolence3,593.2686217,136.32901775683058
BHLyons,drugs0,5467.2348919999995,218.60176263807244
Clarke,drugs0,10098.8592068,377.69153396620163
Coile,drugs0,3329.7432792,171.4487062024958
Hilsman,drugs0,8241.3952786,334.18106823090795
BHLyons,drugs1,879.281002,144.5827437540957
Clarke,drugs1,1613.8750022000002,248.34508235026024
Coile,drugs1,1057.0270986,136.85972968040514
Hilsman,drugs1,2178.0410465,269.2715756492898
BHLyons,drugs2,521.0969699999999,117.3519795321787
Clarke,drugs2,990.8674202,200.63475639570524
Coile,drugs2,458.9791292,94.01006980893563
Hilsman,drugs2,1098.4152889,192.52477383681182
BHLyons,drugs3,427.444478,108.8020373833752
Clarke,drugs3,761.6365616,168.68479620656316
Coile,drugs3,580.2478206,82.78416221236009
Hilsman,drugs3,765.8686752,153.7492125126643
BHLyons,drugsell0,5898.535239,210.30347911623227
Clarke,drugsell0,11215.159593,345.86828765834093
Coile,drugsell0,3761.0324788000003,165.3395594343321
Hilsman,drugsell0,9214.037001,320.44470168732914
BHLyons,drugsell1,727.591322,138.91088667485977
Clarke,drugsell1,1170.9888912000001,230.017657498453
Coile,drugsell1,734.136308,118.35286273827461
Hilsman,drugsell1,1550.1680445,229.13227877363627
BHLyons,drugsell2,347.38253299999997,96.94130651670241
Clarke,drugsell2,374.566455,109.22464462990956
Coile,drugsell2,381.6152024,88.65785086472339
Hilsman,drugsell2,866.5290459,182.10850170830892
BHLyons,drugsell3,301.937308,89.41601408993961
Clarke,drugsell3,746.9121044,164.50512827734985
Coile,drugsell3,453.4427058,74.54745378213543
Hilsman,drugsell3,768.1973954,153.67880356161706
BHLyons,robbery0,5731.793677,218.28754082778707
Clarke,robbery0,10822.805917,366.74707969376135
Coile,robbery0,3830.6839214,164.11458763471956
Hilsman,robbery0,9556.2722767,315.14992024479096
BHLyons,robbery1,1029.586548,162.05877563588493
Clarke,robbery1,1424.940957,244.64396109482797
Coile,robbery1,782.0626686,125.43330996445383
Hilsman,robbery1,1580.7715355,226.83023404755886
BHLyons,robbery2,284.169888,89.19912221261882
Clarke,robbery2,622.7456606,164.44487742729623
Coile,robbery2,341.6348728,78.12039088962113
Hilsman,robbery2,572.9195977,142.18610974097058
BHLyons,robbery3,231.184123,77.28537484602514
Clarke,robbery3,560.5641074,157.26655662084625
Coile,robbery3,348.723479,60.300942941691474
Hilsman,robbery3,643.2605999,147.66547845544164
BHLyons,theft0,3690.753369,240.21679279977442
Clarke,theft0,6890.043472400001,436.4089121065212
Coile,theft0,2690.5315048,173.40669650725616
Hilsman,theft0,6423.1553533,361.24446655983485
BHLyons,theft1,2550.010674,226.65974395660515
Clarke,theft1,4417.165757,395.08004506533734
Coile,theft1,1579.2099544,158.06174048111387
Hilsman,theft1,4032.995163,333.4820680948616
BHLyons,theft2,574.6672169999999,121.87020498262903
Clarke,theft2,1460.4198362,256.8929996483058
Coile,theft2,585.2063712,101.91317932411395
Hilsman,theft2,1186.9658058,203.65311229795435
BHLyons,theft3,442.822857,104.49776824855932
Clarke,theft3,702.928882,158.57103825220472
Coile,theft3,482.45652939999997,71.74844003015964
Hilsman,theft3,799.7447417000001,160.39960351954238
BHLyons,phys_assault0,6063.240331,203.8838509590836
Clarke,phys_assault0,10992.949581800001,356.3085528200326
Coile,phys_assault0,4109.4869966,155.60014142632772
Hilsman,phys_assault0,9677.7148043,308.24420188743017
BHLyons,phys_assault1,780.347406,143.18024756826068
Clarke,phys_assault1,1248.2111916000001,226.5214179861248
Coile,phys_assault1,765.0031548000001,118.34791043228333
Hilsman,phys_assault1,1831.9915933,244.99177569334213
BHLyons,phys_assault2,170.745097,64.91715553308256
Clarke,phys_assault2,685.8787828000001,166.95753274730592
Coile,phys_assault2,157.0549342,47.80158458590516
Hilsman,phys_assault2,286.2601553,94.37421780658849
BHLyons,phys_assault3,149.660351,65.05924340526212
Clarke,phys_assault3,380.0427952,117.0003531428185
Coile,phys_assault3,241.8794978,48.74157130403466
Hilsman,phys_assault3,464.4219898,121.22787475880398
BHLyons,sex_assault0,6246.8915799999995,198.3427108372791
Clarke,sex_assault0,11058.817055000001,356.01742513261814
Coile,sex_assault0,4239.7833846,155.7561565319298
Hilsman,sex_assault0,9816.9244015,310.94879202036935
BHLyons,sex_assault1,538.699744,120.89891084728401
Clarke,sex_assault1,1240.369155,225.5173981301334
Coile,sex_assault1,580.363873,109.85380037278212
Hilsman,sex_assault1,1615.1113124,235.53417750409363
BHLyons,sex_assault2,197.205204,73.52635008407071
Clarke,sex_assault2,821.9473432,182.78997569352646
Coile,sex_assault2,255.8110036,71.10250833689874
Hilsman,sex_assault2,355.5994063,103.8276280576792
BHLyons,sex_assault3,163.714304,67.28889857200622
Clarke,sex_assault3,300.8968516,110.10813410439638
Coile,sex_assault3,197.23525239999998,44.54766234673917
Hilsman,sex_assault3,487.9249424,129.96067634912814
BHLyons,homeless0,5590.509871,222.06446088002895
Clarke,homeless0,9483.4328896,383.59105236034713
Coile,homeless0,3397.4609108,170.39369398133653
Hilsman,homeless0,8715.5270277,333.08512150890846
BHLyons,homeless1,713.686749,140.24101464832214
Clarke,homeless1,1641.5423210000001,248.86220111099695
Coile,homeless1,603.2468188,105.01236578253433
Hilsman,homeless1,1646.3866299000001,237.10867815589614
BHLyons,homeless2,460.621352,112.94368643297003
Clarke,homeless2,1236.621105,224.52540330861785
Coile,homeless2,476.8855138,100.84300378184545
Hilsman,homeless2,936.2238964000001,182.21874864444237
BHLyons,homeless3,449.01764499999996,107.91198803945916
Clarke,homeless3,998.6095228,174.8308600305185
Coile,homeless3,769.3188436,119.90081917758761
Hilsman,homeless3,1144.3661229000002,188.36790150598975
BHLyons,eviction_neighborhood0,5796.456333,212.59269909581937
Clarke,eviction_neighborhood0,10923.898066200001,352.1177435917826
Coile,eviction_neighborhood0,3897.6230682,160.26279979861238
Hilsman,eviction_neighborhood0,9355.6501144,319.08763008191835
BHLyons,eviction_neighborhood1,841.603227,147.34093140752478
Clarke,eviction_neighborhood1,1643.2433868,258.35508409760996
Coile,eviction_neighborhood1,675.5017988,114.915536500085
Hilsman,eviction_neighborhood1,1911.5500601,246.17842719715216
BHLyons,eviction_neighborhood2,364.661934,98.0825835736199
Clarke,eviction_neighborhood2,401.96234219999997,88.75721990026997
Coile,eviction_neighborhood2,383.98829340000003,73.47833695211453
Hilsman,eviction_neighborhood2,363.2137674,100.13710607442117
BHLyons,eviction_neighborhood3,100.989678,52.167593588958916
Clarke,eviction_neighborhood3,377.9285572,120.2194884965685
Coile,eviction_neighborhood3,252.28230259999998,48.61838795763496
Hilsman,eviction_neighborhood3,626.5007468,145.57039798079967
BHLyons,litter0,5188.970216,229.920968986844
Clarke,litter0,9114.403326,420.2898391008903
Coile,litter0,3161.4682632,173.33335905625609
Hilsman,litter0,8376.4396589,348.86216508947996
BHLyons,litter1,1286.604956,177.43142543787792
Clarke,litter1,2855.4344094000003,353.1293660561663
Coile,litter1,1158.7664306000001,140.8013179192464
Hilsman,litter1,2142.9056996,267.15582029671964
BHLyons,litter2,372.856853,102.27800710803854
Clarke,litter2,903.56595,204.17553161269535
Coile,litter2,491.67536060000003,96.37469174207209
Hilsman,litter2,1316.6978454,218.30700397235327
BHLyons,litter3,392.182726,105.0492459940812
Clarke,litter3,513.5062102,140.16047041560537
Coile,litter3,550.9767304,93.6755834398304
Hilsman,litter3,562.1478959,132.9904726154337
BHLyons,abandoned0,5752.5600509999995,217.53701506577607
Clarke,abandoned0,10834.631036,374.2571530944935
Coile,abandoned0,4114.2330062,159.82942093722642
Hilsman,abandoned0,10322.0235818,292.7424835662436
BHLyons,abandoned1,833.688135,149.86520408828844
Clarke,abandoned1,1363.3795416,238.3903817755118
Coile,abandoned1,537.8177036,100.24810460352
Hilsman,abandoned1,1243.3323475,206.04276679928208
BHLyons,abandoned2,356.19129499999997,98.40804433021795
Clarke,abandoned2,487.6160606,154.41034311829623
Coile,abandoned2,334.6825762,84.73325667310314
Hilsman,abandoned2,361.9455221,111.79147708457312
BHLyons,abandoned3,173.851838,71.117909843837
Clarke,abandoned3,601.1528546,168.04770547329704
Coile,abandoned3,221.84844379999998,54.866136861565714
Hilsman,abandoned3,457.6783482,123.33996550700371
BHLyons,vandalism0,5880.883894,210.22361112655014
Clarke,vandalism0,11131.3606256,357.0254565751972
Coile,vandalism0,3942.2478788,163.57311440918218
Hilsman,vandalism0,9948.6763441,310.3734362545596
BHLyons,vandalism1,908.244272,150.25351847941033
Clarke,vandalism1,1685.820652,267.24326233495145
Coile,vandalism1,825.59828,126.66447873990701
Hilsman,vandalism1,1604.1980074,230.8295606917394
BHLyons,vandalism2,208.98119,68.73712623351331
Clarke,vandalism2,339.3277104,98.66126877119389
Coile,vandalism2,225.474358,61.78974241824546
Hilsman,vandalism2,518.4113032,136.45447401431525
BHLyons,vandalism3,212.442895,80.80385886132885
Clarke,vandalism3,256.308052,107.9895766423223
Coile,vandalism3,225.8582466,54.577773530131594
Hilsman,vandalism3,321.929132,103.979433619327
BHLyons,graffiti0,6121.190805,203.1321535753649
Clarke,graffiti0,11645.282387000001,340.56531011213207
Coile,graffiti0,4255.018056,154.2781536839793
Hilsman,graffiti0,10728.9436296,280.75306503281183
BHLyons,graffiti1,765.3126669999999,140.41944145840992
Clarke,graffiti1,1123.2071814,223.16380085503368
Coile,graffiti1,619.1188876,110.1274070640672
Hilsman,graffiti1,1042.6882499,190.58537324259893
BHLyons,graffiti2,210.466975,70.91016641572291
Clarke,graffiti2,258.0460524,87.65755285579196
Coile,graffiti2,164.0242798,54.88803121244031
Hilsman,graffiti2,327.4707649,108.09922782432147
BHLyons,graffiti3,148.54650999999998,67.14400192794112
Clarke,graffiti3,225.08050839999999,102.75732570629651
Coile,graffiti3,171.56469679999998,38.56412294264423
Hilsman,graffiti3,254.66107200000002,92.48701133068775
BHLyons,childabuse0,5863.752159,211.53286416251697
Clarke,childabuse0,11160.942664600001,358.9570117870001
Coile,childabuse0,4235.9218584,154.57742520922784
Hilsman,childabuse0,9878.9089354,309.071970721772
BHLyons,childabuse1,920.490781,152.9581990637466
Clarke,childabuse1,1167.544621,234.45640386910125
Coile,childabuse1,636.2385834,104.84857844867742
Hilsman,childabuse1,1593.3924187,227.84966971139647
BHLyons,childabuse2,146.251563,62.547773570910984
Clarke,childabuse2,795.9462646000001,175.3470363110579
Coile,childabuse2,170.9685612,55.43574059141398
Hilsman,childabuse2,493.79272660000004,129.6941909329261
BHLyons,childabuse3,162.571504,67.28000231753171
Clarke,childabuse3,213.8763448,97.0893737275259
Coile,childabuse3,199.3950942,53.173718528305976
Hilsman,childabuse3,336.52808500000003,108.24610133406803
BHLyons,domviolence0,5676.322408,219.37939933237038
Clarke,domviolence0,10625.4059232,375.6170700406438
Coile,domviolence0,3833.8147612000002,165.5826544479752
Hilsman,domviolence0,9419.6995518,322.9638298633354
BHLyons,domviolence1,1129.017257,169.49975873361154
Clarke,domviolence1,1536.651761,264.7259590178616
Coile,domviolence1,979.2333272000001,132.8477021440453
Hilsman,domviolence1,1807.0247518,244.02982003625996
BHLyons,domviolence2,159.162716,64.80517904487677
Clarke,domviolence2,721.1389054,166.87916196953213
Coile,domviolence2,182.7809902,46.431225287021334
Hilsman,domviolence2,626.1679465,144.73274456964435
BHLyons,domviolence3,168.285504,67.32043036488804
Clarke,domviolence3,429.206161,128.41834699146628
Coile,domviolence3,238.85875299999998,57.962113209652735
Hilsman,domviolence3,412.2574257,113.10968462236855
BHLyons,home_safe0,47.701865999999995,34.912055688168486
Clarke,home_safe0,106.3409082,64.44399474448217
Coile,home_safe0,61.32409739999999,23.939575495666805
Hilsman,home_safe0,58.0964442,47.34652232665497
BHLyons,home_safe1,7259.288474999999,141.29520610077904
Clarke,home_safe1,13375.9334884,240.28858648524655
Coile,home_safe1,5303.635703,106.0663918021656
Hilsman,home_safe1,12361.384814000001,195.29200612497505
BHLyons,home_safe9,191.793251,68.96332215612661
Clarke,home_safe9,261.1967506,116.02490332919167
Coile,home_safe9,147.15629719999998,52.07661106155234
Hilsman,home_safe9,250.7959442,94.84158261170442
BHLyons,street_safe0,248.637517,76.723703376604945
Clarke,street_safe0,453.165361,129.1843613454842
Coile,street_safe0,330.1929666,72.5406239022034
Hilsman,street_safe0,571.3312029,137.7903841011774
BHLyons,street_safe1,6759.633331,170.1359465889042
Clarke,street_safe1,12646.2281898,277.36484791134166
Coile,street_safe1,4649.9305826,140.60982405934942
Hilsman,street_safe1,11298.007548900001,249.4107777464321
BHLyons,street_safe9,490.512744,106.67912785394203
Clarke,street_safe9,635.4275968000001,155.6375412894058
Coile,street_safe9,524.48674,97.86024835937177
Hilsman,street_safe9,795.2217505,167.36577099475133
BHLyons,park_safe0,537.573924,119.92558864305101
Clarke,park_safe0,810.8342458000001,187.35393790429958
Coile,park_safe0,412.134695,84.66326671387878
Hilsman,park_safe0,1011.1784267,196.65664460718475
BHLyons,park_safe1,4969.890314,235.8420179509324
Clarke,park_safe1,9521.6020676,414.54478356445765
Coile,park_safe1,3584.0802006,169.33168281444694
Hilsman,park_safe1,8683.997825800001,347.2462300846797
BHLyons,park_safe9,1845.087403,202.0235989721446
Clarke,park_safe9,3357.7960346,369.645985629971
Coile,park_safe9,1429.9639132,146.4162588802721
Hilsman,park_safe9,2929.5501794,300.3333134731129
BHLyons,dt_safe0,972.6118349999999,153.00464024431201
Clarke,dt_safe0,1633.622032,287.79335914851913
Coile,dt_safe0,797.6168554,114.87166906057087
Hilsman,dt_safe0,1327.7906822,217.03347363214687
BHLyons,dt_safe1,4619.009508,236.48821621336185
Clarke,dt_safe1,9080.8991086,429.4405193015143
Coile,dt_safe1,3117.9941568,172.33262574257708
Hilsman,dt_safe1,7989.8100125,358.0294783814975
BHLyons,dt_safe9,1775.953058,197.3022181164572
Clarke,dt_safe9,2973.7632630000003,352.20586317781675
Coile,dt_safe9,1550.8945326,152.76547453048065
Hilsman,dt_safe9,3296.3579635,313.231313734092
BHLyons,neigh_crime0,401.854083,106.88986831479748
Clarke,neigh_crime0,771.5242758,198.9521340996096
Coile,neigh_crime0,199.77328119999999,55.430801409985214
Hilsman,neigh_crime0,500.32297,125.54986814029039
BHLyons,neigh_crime1,6302.382461,196.3631329214129
Clarke,neigh_crime1,11768.1723126,331.60883913681084
Coile,neigh_crime1,4230.2273112,154.41900304937644
Hilsman,neigh_crime1,10369.6811299,295.1898049833658
BHLyons,neigh_crime2,669.061204,124.67386530645584
Clarke,neigh_crime2,1076.7102152,203.4492102095652
Coile,neigh_crime2,1020.2606466,128.93363439847369
Hilsman,neigh_crime2,1723.0552247,238.41762227676924
BHLyons,accpd_contact0,4701.294086,232.81722152537702
Clarke,accpd_contact0,9069.449704800001,429.62708168257876
Coile,accpd_contact0,3693.737897,170.2999525039627
Hilsman,accpd_contact0,8412.3136056,352.57266525014467
BHLyons,accpd_contact1,2681.332034,218.92748744958521
Clarke,accpd_contact1,4603.5254984,412.9524293573516
Coile,accpd_contact1,1825.5763024,162.80799483392576
Hilsman,accpd_contact1,4289.3363865,339.14923753877497
BHLyons,accpd_satisfy0,0,0
Clarke,accpd_satisfy0,183.85091260000002,107.25804683344039
Coile,accpd_satisfy0,37.5432174,22.560779932178683
Hilsman,accpd_satisfy0,158.32562710000002,78.35387448284139
BHLyons,accpd_satisfy1,60.125,42.17602651153357
Clarke,accpd_satisfy1,358.9371558,156.10474173851637
Coile,accpd_satisfy1,107.831425,41.0285178135808
Hilsman,accpd_satisfy1,169.7590273,78.74876195589997
BHLyons,accpd_satisfy2,299.233586,96.15360247393012
Clarke,accpd_satisfy2,402.9855514,129.91910931520462
Coile,accpd_satisfy2,223.8766032,67.83137725671284
Hilsman,accpd_satisfy2,644.0579848,154.72272277278083
BHLyons,accpd_satisfy3,696.971183,133.1342065251263
Clarke,accpd_satisfy3,1157.1581058,224.68749532487323
Coile,accpd_satisfy3,759.9798748000001,122.85420749876803
Hilsman,accpd_satisfy3,1353.3987127,218.6250319085308
BHLyons,accpd_satisfy4,1599.324993,192.42088672464797
Clarke,accpd_satisfy4,2544.8705672,335.08896428118135
Coile,accpd_satisfy4,715.5813256,111.57386311102155
Hilsman,accpd_satisfy4,2018.1722358,259.13568257247636
BHLyons,accpd_speed0,0,0
Clarke,accpd_speed0,215.150914,113.89190890917145
Coile,accpd_speed0,61.547152000000004,39.431625294638614
Hilsman,accpd_speed0,130.98032,68.29658030512807
BHLyons,accpd_speed1,36.107506,24.602730670094427
Clarke,accpd_speed1,448.4267602,175.94599185241188
Coile,accpd_speed1,39.463658800000005,24.167630068798967
Hilsman,accpd_speed1,170.71459430000002,80.21252130245497
BHLyons,accpd_speed2,438.80234199999995,111.37617819773074
Clarke,accpd_speed2,340.3855486,119.13227970169916
Coile,accpd_speed2,289.3467318,73.6143718589842
Hilsman,accpd_speed2,516.24264,134.16569951519787
BHLyons,accpd_speed3,825.2131499999999,147.78749844512421
Clarke,accpd_speed3,904.4471884000001,181.749839559048
Coile,accpd_speed3,777.2423902,123.81696438178095
Hilsman,accpd_speed3,1789.7095238,250.27311822774598
BHLyons,accpd_speed4,1294.263964,177.23684088959195
Clarke,accpd_speed4,2652.9051366000003,344.4862470230373
Coile,accpd_speed4,656.1446714,106.25171969398384
Hilsman,accpd_speed4,1732.1277095,242.7179892932735
BHLyons,accpd_profess0,0,0
Clarke,accpd_profess0,0,0
Coile,accpd_profess0,10.140351,10.140351
Hilsman,accpd_profess0,65.49016,48.60698916613741
BHLyons,accpd_profess1,34.819672,34.81967199999997
Clarke,accpd_profess1,272.4009142,120.85642126340827
Coile,accpd_profess1,19.5666008,13.717923534083177
Hilsman,accpd_profess1,142.4137202,68.76537197207114
BHLyons,accpd_profess2,186.782603,71.15607662485992
Clarke,accpd_profess2,312.0884066,130.72546979344628
Coile,accpd_profess2,280.959828,73.61206085831327
Hilsman,accpd_profess2,518.303744,138.40432749748865
BHLyons,accpd_profess3,782.5585239999999,141.81568115533628
Clarke,accpd_profess3,1398.1014944,253.38154522294695
